36.2084 	EXP 	New trial (rep=0, index=22): OrderedDict([('linux_file_name', 'stimuli/block_03_trial_091.png'), ('pc_file_name', 'stimuli\\block_03_trial_091.png'), ('distract_condition', 0), ('target_color_condition', [0, 255, 0]), ('back_color_condition', [0, 0, 0]), ('distractor_color_condition', [225, 0, 0]), ('cue_condition', 1), ('target_condition', 'C'), ('correct_response', 'slash'), ('target_pos_index_condition', 3)])
36.2256 	DATA 	Keypress: z
36.2298 	EXP 	iTrial: autoDraw = False
36.2298 	EXP 	tTrial: autoDraw = False
36.2298 	EXP 	pTrial: autoDraw = False
36.2298 	EXP 	iTrial: size = array([0.9, 0.9])
36.2298 	EXP 	iTrial: image = 'stimuli/block_03_trial_091.png'
36.2298 	EXP 	pTrial: autoDraw = True
36.6207 	EXP 	pTrial: autoDraw = False
36.6374 	EXP 	iTrial: autoDraw = True
36.6374 	EXP 	tTrial: autoDraw = True
37.2213 	EXP 	tTrial: autoDraw = False
37.5223 	EXP 	iTrial: autoDraw = False
37.5279 	EXP 	New trial (rep=0, index=23): OrderedDict([('linux_file_name', 'stimuli/block_03_trial_077.png'), ('pc_file_name', 'stimuli\\block_03_trial_077.png'), ('distract_condition', 1), ('target_color_condition', [0, 255, 0]), ('back_color_condition', [0, 0, 0]), ('distractor_color_condition', [225, 0, 0]), ('cue_condition', 1), ('target_condition', 'D'), ('correct_response', 'z'), ('target_pos_index_condition', 2)])
37.5459 	DATA 	Keypress: z
37.5501 	EXP 	iTrial: autoDraw = False
37.5501 	EXP 	tTrial: autoDraw = False
37.5501 	EXP 	pTrial: autoDraw = False
37.5501 	EXP 	iTrial: size = array([0.9, 0.9])
37.5501 	EXP 	iTrial: image = 'stimuli/block_03_trial_077.png'
37.5501 	EXP 	pTrial: autoDraw = True
37.9387 	EXP 	pTrial: autoDraw = False
37.9558 	EXP 	iTrial: autoDraw = True
37.9558 	EXP 	tTrial: autoDraw = True
38.5398 	EXP 	tTrial: autoDraw = False
38.8402 	EXP 	iTrial: autoDraw = False
39.4265 	EXP 	New trial (rep=0, index=24): OrderedDict([('linux_file_name', 'stimuli/block_03_trial_100.png'), ('pc_file_name', 'stimuli\\block_03_trial_100.png'), ('distract_condition', 0), ('target_color_condition', [0, 255, 0]), ('back_color_condition', [0, 0, 0]), ('distractor_color_condition', [225, 0, 0]), ('cue_condition', 1), ('target_condition', 'D'), ('correct_response', 'z'), ('target_pos_index_condition', 3)])
39.4476 	EXP 	iTrial: autoDraw = False
39.4476 	EXP 	tTrial: autoDraw = False
39.4476 	EXP 	pTrial: autoDraw = False
39.4476 	EXP 	iTrial: size = array([0.9, 0.9])
39.4476 	EXP 	iTrial: image = 'stimuli/block_03_trial_100.png'
39.4476 	EXP 	pTrial: autoDraw = True
